date,ht,at,hg,ag,result,h_odds,d_odds,a_odds,ht_form_points,ht_form_goals_scored,ht_form_goals_conceded,ht_form_wins,at_form_points,at_form_goals_scored,at_form_goals_conceded,at_form_wins,ht_home_form_points,ht_home_form_goals_scored,at_away_form_points,at_away_form_goals_scored,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,ht_form,at_form,ht_attack,at_attack,joint_attack,h2h_dominance,odds_favorite
2021-01-25,rio ave,santa clara,1,2,A,1.9,3.1,4.5,4.0,5.0,9.0,1.0,2.0,3.0,9.0,0.0,7.0,6.0,7.0,6.0,2.0,1.0,1.0,4,below avg,poor,average,weak,average x weak,balanced,home
2021-01-25,benfica,nacional,1,1,D,1.16,7.0,15.0,11.0,8.0,3.0,3.0,3.0,3.0,8.0,1.0,12.0,10.0,1.0,2.0,23.0,3.0,3.0,29,good,poor,above avg,weak,above avg x weak,home_dominant,home
2021-01-25,farense,porto,0,1,A,8.0,4.33,1.4,7.0,6.0,6.0,2.0,13.0,13.0,4.0,4.0,10.0,9.0,10.0,12.0,0.0,0.0,0.0,0,average,excellent,average,strong,average x strong,balanced,away
2021-01-26,sp braga,gil vicente,1,0,H,1.4,4.5,7.5,9.0,9.0,6.0,3.0,4.0,2.0,6.0,1.0,15.0,9.0,4.0,5.0,10.0,3.0,2.0,15,average,below avg,above avg,weak,above avg x weak,home_dominant,home
2021-01-26,boavista,sporting,0,2,A,7.0,4.0,1.5,3.0,4.0,9.0,0.0,13.0,8.0,2.0,4.0,5.0,5.0,13.0,12.0,1.0,4.0,16.0,21,poor,excellent,average,above avg,average x above avg,away_dominant,away
2021-01-30,tondela,farense,2,0,H,2.55,3.0,2.7,6.0,4.0,7.0,2.0,4.0,4.0,6.0,1.0,10.0,6.0,1.0,3.0,0.0,0.0,0.0,0,below avg,below avg,average,average,average x average,balanced,balanced
2021-01-30,portimonense,boavista,1,2,A,2.15,3.0,3.4,7.0,6.0,7.0,2.0,2.0,3.0,10.0,0.0,10.0,5.0,3.0,3.0,3.0,1.0,2.0,6,average,poor,average,weak,average x weak,balanced,home
2021-01-30,nacional,famalicao,2,1,H,2.8,3.1,2.6,4.0,4.0,7.0,1.0,3.0,3.0,8.0,1.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0,below avg,poor,average,weak,average x weak,balanced,balanced
2021-01-31,guimaraes,maritimo,1,0,H,1.72,3.6,5.0,10.0,12.0,6.0,3.0,7.0,5.0,6.0,2.0,6.0,6.0,6.0,7.0,17.0,6.0,9.0,32,good,average,strong,average,strong x average,home_dominant,home
2021-02-01,santa clara,belenenses,2,0,H,2.1,3.1,3.75,5.0,5.0,6.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,4,below avg,below avg,average,weak,average x weak,balanced,home
2021-02-01,moreirense,sp braga,0,4,A,5.5,4.0,1.5,8.0,6.0,7.0,2.0,9.0,7.0,6.0,3.0,6.0,6.0,6.0,8.0,3.0,5.0,10.0,18,average,average,average,average,average x average,away_dominant,away
2021-02-01,porto,rio ave,2,0,H,1.3,5.25,9.0,13.0,12.0,4.0,4.0,4.0,6.0,8.0,1.0,13.0,13.0,2.0,1.0,22.0,7.0,0.0,29,excellent,below avg,strong,average,strong x average,home_dominant,home
2021-02-01,sporting,benfica,1,0,H,2.6,3.3,2.62,13.0,9.0,2.0,4.0,9.0,7.0,4.0,2.0,13.0,10.0,8.0,6.0,7.0,11.0,16.0,34,excellent,average,above avg,average,above avg x average,away_dominant,balanced
2021-02-02,gil vicente,pacos ferreira,1,2,A,3.0,3.0,2.5,4.0,2.0,5.0,1.0,13.0,10.0,1.0,4.0,4.0,3.0,10.0,8.0,6.0,3.0,4.0,13,below avg,excellent,weak,above avg,weak x above avg,balanced,balanced
2021-02-04,farense,santa clara,1,1,D,2.7,2.9,2.87,4.0,4.0,7.0,1.0,8.0,7.0,5.0,2.0,10.0,9.0,7.0,6.0,0.0,0.0,0.0,0,below avg,average,average,average,average x average,balanced,balanced
2021-02-04,belenenses,porto,0,0,D,8.5,4.6,1.36,4.0,2.0,5.0,1.0,13.0,11.0,2.0,4.0,7.0,5.0,12.0,11.0,1.0,6.0,21.0,28,below avg,excellent,weak,strong,weak x strong,away_dominant,away
2021-02-04,sp braga,portimonense,2,1,H,1.4,4.6,7.0,9.0,7.0,5.0,3.0,7.0,6.0,7.0,2.0,15.0,8.0,1.0,4.0,7.0,1.0,0.0,8,average,average,average,average,average x average,home_dominant,home
2021-02-04,famalicao,moreirense,0,2,A,2.05,3.1,4.0,3.0,4.0,9.0,1.0,5.0,5.0,11.0,1.0,4.0,5.0,4.0,2.0,0.0,2.0,0.0,2,poor,below avg,average,average,average x average,balanced,home
2021-02-05,pacos ferreira,tondela,2,1,H,1.7,3.6,5.0,15.0,11.0,1.0,5.0,9.0,6.0,5.0,3.0,13.0,10.0,0.0,3.0,3.0,2.0,3.0,8,excellent,average,strong,average,strong x average,balanced,home
2021-02-05,maritimo,sporting,0,2,A,7.5,4.0,1.45,4.0,2.0,6.0,1.0,13.0,8.0,1.0,4.0,5.0,2.0,13.0,12.0,8.0,6.0,20.0,34,below avg,excellent,weak,above avg,weak x above avg,away_dominant,away
2021-02-05,boavista,gil vicente,1,2,A,2.25,2.8,3.75,5.0,4.0,7.0,1.0,1.0,2.0,7.0,0.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,10,below avg,poor,average,weak,average x weak,balanced,home
2021-02-05,rio ave,nacional,0,0,D,1.83,3.1,5.0,4.0,5.0,7.0,1.0,4.0,4.0,8.0,1.0,7.0,7.0,2.0,2.0,8.0,10.0,7.0,25,below avg,below avg,average,average,average x average,balanced,home
2021-02-05,benfica,guimaraes,0,0,D,1.44,4.5,6.5,6.0,5.0,4.0,1.0,10.0,9.0,6.0,3.0,10.0,9.0,13.0,11.0,25.0,2.0,4.0,31,below avg,good,average,above avg,average x above avg,home_dominant,home
2021-02-07,sp braga,porto,2,2,D,3.0,3.4,2.3,12.0,9.0,4.0,4.0,11.0,8.0,2.0,3.0,15.0,9.0,13.0,9.0,6.0,6.0,22.0,34,good,good,above avg,above avg,above avg x above avg,away_dominant,away
2021-02-08,farense,moreirense,1,2,A,2.37,3.2,3.1,4.0,4.0,7.0,1.0,8.0,7.0,8.0,2.0,8.0,7.0,7.0,4.0,0.0,0.0,1.0,1,below avg,average,average,average,average x average,balanced,home
2021-02-08,benfica,famalicao,2,0,H,1.22,6.5,11.0,6.0,4.0,3.0,1.0,3.0,4.0,10.0,1.0,11.0,7.0,4.0,3.0,2.0,1.0,0.0,3,below avg,poor,average,average,average x average,balanced,home
2021-02-08,maritimo,santa clara,1,2,A,2.55,3.1,2.9,3.0,2.0,8.0,1.0,8.0,7.0,5.0,2.0,4.0,2.0,8.0,7.0,3.0,1.0,1.0,5,poor,average,weak,average,weak x average,balanced,balanced
2021-02-08,belenenses,guimaraes,1,1,D,3.2,3.2,2.25,4.0,2.0,5.0,1.0,11.0,7.0,3.0,3.0,7.0,5.0,11.0,9.0,9.0,10.0,8.0,27,below avg,good,weak,average,weak x average,balanced,away
2021-02-09,pacos ferreira,portimonense,0,0,D,2.05,3.2,3.8,15.0,11.0,2.0,5.0,4.0,5.0,9.0,1.0,13.0,9.0,1.0,4.0,2.0,4.0,1.0,7,excellent,below avg,strong,average,strong x average,balanced,home
2021-02-09,rio ave,tondela,2,1,H,1.8,3.6,4.33,5.0,5.0,5.0,1.0,6.0,6.0,7.0,2.0,5.0,5.0,0.0,4.0,3.0,5.0,3.0,11,below avg,below avg,average,average,average x average,balanced,home
2021-02-09,boavista,nacional,0,1,A,2.25,3.2,3.25,4.0,5.0,9.0,1.0,5.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,6.0,4.0,9.0,19,below avg,below avg,average,average,average x average,balanced,home
2021-02-09,gil vicente,sporting,1,2,A,6.5,3.8,1.55,3.0,4.0,8.0,1.0,13.0,8.0,1.0,4.0,4.0,3.0,13.0,10.0,2.0,2.0,13.0,17,poor,excellent,average,above avg,average x above avg,away_dominant,away
2021-02-12,famalicao,belenenses,0,0,D,2.45,3.0,3.1,3.0,3.0,8.0,1.0,5.0,3.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,3,poor,below avg,weak,weak,weak x weak,balanced,home
2021-02-13,porto,boavista,2,2,D,1.22,6.0,13.0,9.0,6.0,3.0,2.0,3.0,4.0,9.0,1.0,13.0,12.0,6.0,4.0,17.0,3.0,3.0,23,average,poor,average,average,average x average,home_dominant,home
2021-02-13,nacional,farense,2,3,A,2.5,3.2,2.87,8.0,5.0,5.0,2.0,4.0,5.0,7.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,1,average,below avg,average,average,average x average,balanced,balanced
2021-02-13,guimaraes,rio ave,1,3,A,2.15,3.4,3.25,11.0,6.0,2.0,3.0,5.0,4.0,6.0,1.0,9.0,7.0,1.0,1.0,15.0,9.0,7.0,31,good,below avg,average,average,average x average,home_dominant,home
2021-02-14,moreirense,benfica,1,1,D,8.0,5.0,1.33,10.0,7.0,7.0,3.0,6.0,4.0,3.0,1.0,6.0,6.0,8.0,6.0,1.0,2.0,16.0,19,good,below avg,average,average,average x average,away_dominant,away
2021-02-14,santa clara,sp braga,0,1,A,4.5,3.6,1.75,10.0,8.0,5.0,3.0,10.0,9.0,5.0,3.0,4.0,4.0,6.0,9.0,2.0,1.0,2.0,5,good,good,above avg,above avg,above avg x above avg,balanced,away
2021-02-14,portimonense,gil vicente,4,1,H,2.45,3.1,3.0,5.0,5.0,6.0,1.0,3.0,4.0,7.0,1.0,10.0,5.0,7.0,5.0,1.0,1.0,1.0,3,below avg,poor,average,average,average x average,balanced,home
2021-02-15,sporting,pacos ferreira,2,0,H,1.44,4.5,6.5,13.0,8.0,2.0,4.0,13.0,9.0,2.0,4.0,13.0,7.0,10.0,9.0,19.0,6.0,6.0,31,excellent,excellent,above avg,above avg,above avg x above avg,home_dominant,home
2021-02-16,tondela,maritimo,2,1,H,2.5,3.1,2.9,6.0,7.0,7.0,2.0,3.0,2.0,8.0,1.0,10.0,6.0,6.0,6.0,2.0,2.0,7.0,11,below avg,poor,average,weak,average x weak,away_dominant,balanced
2021-02-17,guimaraes,farense,2,2,D,1.9,3.25,4.2,8.0,4.0,4.0,2.0,4.0,5.0,8.0,1.0,9.0,8.0,3.0,3.0,0.0,0.0,0.0,0,average,below avg,average,average,average x average,balanced,home
2021-02-19,boavista,moreirense,1,0,H,2.2,3.0,3.6,4.0,5.0,8.0,1.0,8.0,7.0,8.0,2.0,1.0,3.0,10.0,5.0,5.0,6.0,6.0,17,below avg,average,average,average,average x average,balanced,home
2021-02-20,belenenses,nacional,2,1,H,2.15,3.1,3.6,6.0,3.0,3.0,1.0,8.0,6.0,5.0,2.0,5.0,4.0,5.0,3.0,8.0,4.0,12.0,24,below avg,average,weak,average,weak x average,away_dominant,home
2021-02-20,gil vicente,santa clara,1,0,H,2.45,3.2,2.9,3.0,5.0,10.0,1.0,10.0,7.0,4.0,3.0,1.0,2.0,8.0,6.0,0.0,2.0,1.0,3,poor,good,average,average,average x average,balanced,balanced
2021-02-20,sporting,portimonense,2,0,H,1.4,4.5,7.5,15.0,9.0,1.0,5.0,5.0,8.0,7.0,1.0,13.0,7.0,2.0,4.0,8.0,0.0,1.0,9,excellent,below avg,above avg,above avg,above avg x above avg,home_dominant,home
2021-02-21,farense,benfica,0,0,D,6.5,4.5,1.44,5.0,7.0,9.0,1.0,6.0,4.0,3.0,1.0,5.0,6.0,6.0,5.0,0.0,0.0,1.0,1,below avg,below avg,average,average,average x average,balanced,away
2021-02-21,pacos ferreira,guimaraes,2,1,H,2.45,3.1,3.0,10.0,7.0,4.0,3.0,6.0,5.0,6.0,1.0,11.0,7.0,9.0,8.0,8.0,12.0,9.0,29,good,below avg,average,average,average x average,balanced,home
2021-02-21,rio ave,famalicao,0,1,A,1.95,3.3,4.0,7.0,6.0,6.0,2.0,1.0,1.0,7.0,0.0,7.0,7.0,4.0,3.0,0.0,2.0,1.0,3,average,poor,average,weak,average x weak,balanced,home
2021-02-21,sp braga,tondela,4,2,H,1.33,5.0,8.5,13.0,10.0,3.0,4.0,6.0,6.0,7.0,2.0,13.0,10.0,0.0,2.0,9.0,0.0,2.0,11,excellent,below avg,above avg,average,above avg x average,home_dominant,home
2021-02-22,maritimo,porto,1,2,A,9.0,5.25,1.3,0.0,2.0,10.0,0.0,9.0,7.0,4.0,2.0,4.0,2.0,11.0,10.0,4.0,8.0,23.0,35,poor,average,weak,average,weak x average,away_dominant,away
2021-02-26,guimaraes,boavista,2,1,H,2.0,3.4,3.75,3.0,5.0,8.0,0.0,7.0,6.0,6.0,2.0,7.0,9.0,6.0,6.0,9.0,6.0,6.0,21,poor,average,average,average,average x average,balanced,home
2021-02-27,famalicao,farense,0,0,D,2.3,3.2,3.1,4.0,2.0,6.0,1.0,6.0,7.0,7.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,1,below avg,below avg,weak,average,weak x average,balanced,home
2021-02-27,santa clara,pacos ferreira,3,0,H,2.7,3.0,2.8,7.0,5.0,4.0,2.0,10.0,6.0,5.0,3.0,4.0,4.0,10.0,8.0,2.0,0.0,1.0,3,average,good,average,average,average x average,balanced,balanced
2021-02-27,porto,sporting,0,0,D,2.05,3.4,3.5,9.0,8.0,5.0,2.0,15.0,9.0,1.0,5.0,11.0,10.0,15.0,10.0,16.0,11.0,7.0,34,average,excellent,above avg,above avg,above avg x above avg,home_dominant,home
2021-02-28,portimonense,maritimo,0,0,D,1.95,3.1,4.33,4.0,6.0,7.0,1.0,0.0,3.0,9.0,0.0,10.0,8.0,6.0,6.0,5.0,2.0,2.0,9,below avg,poor,average,weak,average x weak,balanced,home
2021-02-28,tondela,gil vicente,1,0,H,2.7,2.87,2.87,6.0,8.0,9.0,2.0,6.0,6.0,9.0,2.0,13.0,8.0,6.0,5.0,0.0,2.0,1.0,3,below avg,below avg,above avg,average,above avg x average,balanced,balanced
2021-02-28,nacional,sp braga,1,2,A,6.0,3.75,1.57,7.0,6.0,6.0,2.0,13.0,13.0,5.0,4.0,6.0,6.0,9.0,9.0,6.0,7.0,18.0,31,average,excellent,average,strong,average x strong,away_dominant,away
2021-03-01,benfica,rio ave,2,0,H,1.44,4.33,7.0,6.0,3.0,2.0,1.0,7.0,5.0,5.0,2.0,11.0,7.0,4.0,4.0,23.0,6.0,2.0,31,below avg,average,weak,average,weak x average,home_dominant,home
2021-03-01,moreirense,belenenses,2,2,D,2.6,3.0,2.9,7.0,5.0,7.0,2.0,6.0,3.0,4.0,1.0,6.0,6.0,2.0,0.0,5.0,5.0,7.0,17,average,below avg,average,weak,average x weak,balanced,balanced
2021-03-05,pacos ferreira,nacional,2,1,H,1.7,3.5,5.25,7.0,4.0,7.0,2.0,4.0,5.0,7.0,1.0,13.0,8.0,5.0,4.0,5.0,8.0,14.0,27,average,below avg,average,average,average x average,away_dominant,home
2021-03-05,sporting,santa clara,2,1,H,1.4,4.2,9.0,13.0,8.0,1.0,4.0,7.0,6.0,4.0,2.0,13.0,8.0,8.0,6.0,5.0,0.0,0.0,5,excellent,average,above avg,average,above avg x average,home_dominant,home
2021-03-06,portimonense,tondela,3,0,H,1.85,3.3,4.5,5.0,5.0,5.0,1.0,6.0,7.0,9.0,2.0,10.0,8.0,0.0,4.0,3.0,1.0,3.0,7,below avg,below avg,average,average,average x average,balanced,home
2021-03-06,gil vicente,porto,0,2,A,6.5,4.0,1.5,6.0,5.0,8.0,2.0,7.0,6.0,5.0,1.0,4.0,3.0,11.0,9.0,3.0,1.0,13.0,17,below avg,average,average,average,average x average,away_dominant,away
2021-03-06,boavista,famalicao,3,0,H,2.25,3.1,3.4,4.0,5.0,7.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,6.0,4.0,0.0,2.0,1.0,3,below avg,below avg,average,weak,average x weak,balanced,home
2021-03-07,maritimo,moreirense,0,2,A,2.2,3.0,3.6,1.0,3.0,8.0,0.0,8.0,7.0,5.0,2.0,1.0,2.0,9.0,5.0,8.0,4.0,6.0,18,poor,average,weak,average,weak x average,balanced,home
2021-03-07,rio ave,farense,2,0,H,2.0,3.0,4.2,7.0,5.0,5.0,2.0,6.0,6.0,6.0,1.0,7.0,6.0,5.0,5.0,1.0,0.0,0.0,1,average,below avg,average,average,average x average,balanced,home
2021-03-08,belenenses,benfica,0,3,A,6.5,4.5,1.44,7.0,5.0,4.0,1.0,9.0,5.0,1.0,2.0,8.0,5.0,4.0,3.0,3.0,6.0,19.0,28,average,average,average,average,average x average,away_dominant,away
2021-03-09,sp braga,guimaraes,3,0,H,1.57,4.0,5.5,13.0,11.0,6.0,4.0,5.0,7.0,9.0,1.0,13.0,11.0,6.0,5.0,19.0,6.0,8.0,33,excellent,below avg,strong,average,strong x average,home_dominant,home
2021-03-12,nacional,maritimo,1,2,A,2.7,3.0,2.7,3.0,6.0,9.0,1.0,1.0,3.0,8.0,0.0,3.0,5.0,4.0,3.0,10.0,10.0,11.0,31,poor,poor,average,weak,average x weak,balanced,balanced
2021-03-13,tondela,sporting,0,1,A,8.0,4.5,1.4,6.0,6.0,10.0,2.0,13.0,8.0,2.0,4.0,15.0,9.0,13.0,8.0,2.0,3.0,6.0,11,below avg,excellent,average,above avg,average x above avg,away_dominant,away
2021-03-13,benfica,boavista,2,0,H,1.3,5.0,9.5,11.0,8.0,1.0,3.0,7.0,7.0,5.0,2.0,11.0,7.0,5.0,6.0,14.0,6.0,3.0,23,good,average,above avg,average,above avg x average,home_dominant,home
2021-03-13,farense,belenenses,0,1,A,2.4,3.2,3.0,6.0,5.0,6.0,1.0,6.0,5.0,7.0,1.0,5.0,5.0,3.0,2.0,0.0,1.0,0.0,1,below avg,below avg,average,average,average x average,balanced,home
2021-03-13,santa clara,portimonense,2,0,H,2.5,3.0,3.1,6.0,6.0,5.0,2.0,8.0,7.0,3.0,2.0,7.0,7.0,2.0,3.0,2.0,3.0,0.0,5,below avg,average,average,average,average x average,balanced,home
2021-03-14,moreirense,rio ave,1,1,D,3.0,3.2,2.4,8.0,7.0,5.0,2.0,9.0,7.0,5.0,3.0,4.0,7.0,4.0,4.0,5.0,6.0,8.0,19,average,average,average,average,average x average,balanced,away
2021-03-14,guimaraes,gil vicente,2,4,A,1.95,3.25,4.1,4.0,6.0,11.0,1.0,3.0,3.0,9.0,1.0,10.0,9.0,3.0,4.0,6.0,7.0,4.0,17,below avg,poor,average,weak,average x weak,balanced,home
2021-03-14,porto,pacos ferreira,2,0,H,1.44,4.5,6.5,9.0,8.0,5.0,2.0,7.0,4.0,7.0,2.0,9.0,8.0,9.0,7.0,22.0,6.0,3.0,31,average,average,above avg,average,above avg x average,home_dominant,home
2021-03-15,famalicao,sp braga,2,2,D,5.0,3.75,1.66,5.0,1.0,5.0,1.0,13.0,12.0,5.0,4.0,2.0,1.0,9.0,7.0,0.0,2.0,1.0,3,below avg,excellent,weak,strong,weak x strong,balanced,away
2021-03-19,gil vicente,nacional,2,0,H,2.0,3.2,4.0,6.0,6.0,9.0,2.0,0.0,6.0,11.0,0.0,3.0,3.0,5.0,4.0,3.0,3.0,9.0,15,below avg,poor,average,average,average x average,away_dominant,home
2021-03-20,portimonense,porto,1,2,A,7.5,4.2,1.44,7.0,7.0,5.0,2.0,11.0,8.0,3.0,3.0,10.0,9.0,11.0,7.0,0.0,0.0,9.0,9,average,good,average,above avg,average x above avg,away_dominant,away
2021-03-20,sporting,guimaraes,1,0,H,1.5,3.8,7.0,13.0,7.0,1.0,4.0,4.0,7.0,12.0,1.0,13.0,8.0,5.0,3.0,20.0,8.0,4.0,32,excellent,below avg,average,average,average x average,home_dominant,home
2021-03-20,pacos ferreira,moreirense,3,0,H,1.85,3.4,4.33,6.0,4.0,9.0,2.0,6.0,6.0,5.0,1.0,13.0,8.0,12.0,7.0,5.0,5.0,5.0,15,below avg,below avg,average,average,average x average,balanced,home
2021-03-20,santa clara,tondela,1,1,D,1.75,3.4,5.0,6.0,6.0,4.0,2.0,6.0,5.0,9.0,2.0,9.0,8.0,0.0,4.0,2.0,1.0,2.0,5,below avg,below avg,average,average,average x average,balanced,home
2021-03-21,rio ave,belenenses,0,0,D,2.0,3.1,4.0,7.0,6.0,5.0,2.0,8.0,5.0,6.0,2.0,7.0,5.0,5.0,3.0,11.0,8.0,6.0,25,average,average,average,average,average x average,home_dominant,home
2021-03-21,boavista,farense,0,1,A,2.1,3.2,3.5,7.0,7.0,6.0,2.0,3.0,2.0,5.0,0.0,6.0,5.0,5.0,5.0,0.0,0.0,1.0,1,average,poor,average,weak,average x weak,balanced,home
2021-03-21,maritimo,famalicao,0,4,A,2.7,3.0,2.75,4.0,4.0,7.0,1.0,6.0,3.0,5.0,1.0,0.0,2.0,6.0,4.0,0.0,2.0,1.0,3,below avg,below avg,average,weak,average x weak,balanced,balanced
2021-03-21,sp braga,benfica,0,2,A,3.0,3.5,2.25,13.0,12.0,5.0,4.0,11.0,8.0,1.0,3.0,13.0,12.0,6.0,5.0,7.0,7.0,21.0,35,excellent,good,strong,above avg,strong x above avg,away_dominant,away
2021-04-02,nacional,portimonense,1,5,A,2.9,3.2,2.5,0.0,4.0,10.0,0.0,4.0,4.0,6.0,1.0,3.0,6.0,2.0,3.0,1.0,1.0,3.0,5,poor,below avg,average,average,average x average,balanced,balanced
2021-04-03,rio ave,gil vicente,0,2,A,2.05,3.2,3.8,5.0,3.0,4.0,1.0,9.0,7.0,5.0,3.0,8.0,4.0,6.0,7.0,7.0,4.0,6.0,17,below avg,average,weak,average,weak x average,balanced,home
2021-04-03,porto,santa clara,2,1,H,1.25,5.5,12.0,13.0,8.0,2.0,4.0,7.0,7.0,4.0,2.0,9.0,7.0,7.0,6.0,5.0,0.0,0.0,5,excellent,average,above avg,average,above avg x average,home_dominant,home
2021-04-04,famalicao,pacos ferreira,2,0,H,2.7,3.2,2.62,8.0,7.0,5.0,2.0,9.0,7.0,7.0,3.0,3.0,2.0,6.0,5.0,1.0,0.0,2.0,3,average,average,average,average,average x average,balanced,balanced
2021-04-04,belenenses,boavista,0,2,A,2.7,3.0,2.8,8.0,5.0,6.0,2.0,6.0,5.0,5.0,2.0,8.0,5.0,4.0,6.0,6.0,8.0,9.0,23,average,below avg,average,average,average x average,balanced,balanced
2021-04-04,guimaraes,tondela,1,2,A,1.61,3.75,5.5,3.0,5.0,11.0,1.0,4.0,4.0,9.0,1.0,7.0,8.0,1.0,5.0,7.0,1.0,3.0,11,poor,below avg,average,average,average x average,home_dominant,home
2021-04-05,farense,sp braga,1,2,A,5.0,3.75,1.66,5.0,1.0,3.0,1.0,10.0,11.0,7.0,3.0,2.0,2.0,10.0,9.0,0.0,0.0,1.0,1,below avg,good,weak,strong,weak x strong,balanced,away
2021-04-05,benfica,maritimo,1,0,H,1.16,7.0,15.0,13.0,9.0,0.0,4.0,4.0,3.0,9.0,1.0,11.0,7.0,7.0,4.0,26.0,6.0,3.0,35,excellent,below avg,above avg,weak,above avg x weak,home_dominant,home
2021-04-05,moreirense,sporting,1,1,D,7.0,4.0,1.45,5.0,5.0,7.0,1.0,13.0,6.0,1.0,4.0,4.0,6.0,13.0,7.0,1.0,4.0,13.0,18,below avg,excellent,average,average,average x average,away_dominant,away
2021-04-09,portimonense,guimaraes,3,0,H,2.55,3.1,2.9,7.0,9.0,5.0,2.0,3.0,5.0,11.0,1.0,7.0,9.0,2.0,2.0,3.0,1.0,5.0,9,average,poor,above avg,average,above avg x average,balanced,balanced
2021-04-10,maritimo,farense,1,0,H,2.5,3.1,2.9,4.0,2.0,8.0,1.0,4.0,2.0,5.0,1.0,0.0,2.0,8.0,6.0,0.0,0.0,1.0,1,below avg,below avg,weak,weak,weak x weak,balanced,balanced
2021-04-10,boavista,rio ave,3,3,D,2.55,3.0,2.9,6.0,6.0,5.0,2.0,5.0,3.0,5.0,1.0,6.0,5.0,5.0,5.0,4.0,5.0,10.0,19,below avg,below avg,average,weak,average x weak,away_dominant,balanced
2021-04-10,tondela,porto,0,2,A,9.5,4.0,1.4,7.0,4.0,6.0,2.0,13.0,8.0,2.0,4.0,12.0,8.0,11.0,8.0,1.0,1.0,9.0,11,average,excellent,average,above avg,average x above avg,away_dominant,away
2021-04-10,pacos ferreira,benfica,0,5,A,7.5,4.0,1.45,6.0,5.0,8.0,2.0,15.0,10.0,0.0,5.0,13.0,9.0,8.0,6.0,2.0,2.0,27.0,31,below avg,excellent,average,above avg,average x above avg,away_dominant,away
2021-04-11,gil vicente,moreirense,1,2,A,2.15,3.2,3.5,9.0,8.0,5.0,3.0,6.0,6.0,7.0,1.0,6.0,5.0,9.0,6.0,3.0,3.0,5.0,11,average,below avg,above avg,average,above avg x average,balanced,home
2021-04-11,santa clara,nacional,5,1,H,1.8,3.5,4.5,7.0,8.0,5.0,2.0,0.0,4.0,13.0,0.0,10.0,8.0,4.0,3.0,3.0,0.0,0.0,3,average,poor,above avg,average,above avg x average,balanced,home
2021-04-11,sp braga,belenenses,1,1,D,1.44,4.33,7.0,10.0,9.0,6.0,3.0,5.0,3.0,7.0,1.0,10.0,11.0,6.0,3.0,19.0,2.0,6.0,27,good,below avg,above avg,weak,above avg x weak,home_dominant,home
2021-04-11,sporting,famalicao,1,1,D,1.44,4.33,7.0,11.0,5.0,2.0,3.0,8.0,8.0,5.0,2.0,15.0,8.0,6.0,6.0,0.0,1.0,2.0,3,good,average,average,above avg,average x above avg,balanced,home
2021-04-16,boavista,pacos ferreira,2,0,H,2.45,3.1,3.0,7.0,8.0,6.0,2.0,6.0,5.0,10.0,2.0,7.0,7.0,3.0,2.0,8.0,5.0,5.0,18,average,below avg,above avg,average,above avg x average,balanced,home
2021-04-16,farense,sporting,0,1,A,5.5,3.8,1.6,3.0,2.0,6.0,1.0,11.0,6.0,3.0,3.0,2.0,3.0,11.0,6.0,0.0,0.0,1.0,1,poor,good,weak,average,weak x average,balanced,away
2021-04-17,guimaraes,santa clara,1,0,H,2.15,3.2,3.6,0.0,3.0,13.0,0.0,7.0,10.0,6.0,2.0,4.0,8.0,4.0,5.0,3.0,1.0,1.0,5,poor,average,weak,above avg,weak x above avg,balanced,home
2021-04-17,moreirense,tondela,2,3,A,2.2,3.2,3.3,8.0,6.0,6.0,2.0,4.0,3.0,8.0,1.0,4.0,5.0,4.0,6.0,3.0,4.0,4.0,11,average,below avg,average,weak,average x weak,balanced,home
2021-04-17,benfica,gil vicente,1,2,A,1.22,5.75,13.0,15.0,13.0,0.0,5.0,9.0,9.0,6.0,3.0,13.0,7.0,9.0,9.0,13.0,3.0,1.0,17,excellent,average,strong,above avg,strong x above avg,home_dominant,home
2021-04-17,belenenses,maritimo,2,0,H,2.2,3.2,3.25,5.0,2.0,6.0,1.0,6.0,3.0,8.0,2.0,5.0,3.0,4.0,3.0,11.0,8.0,10.0,29,below avg,below avg,weak,weak,weak x weak,balanced,home
2021-04-17,rio ave,sp braga,0,0,D,4.75,3.5,1.75,6.0,6.0,6.0,1.0,8.0,8.0,6.0,2.0,7.0,4.0,13.0,11.0,6.0,10.0,15.0,31,below avg,average,average,above avg,average x above avg,away_dominant,away
2021-04-18,famalicao,portimonense,0,1,A,2.15,3.1,3.6,8.0,9.0,6.0,2.0,9.0,12.0,5.0,3.0,6.0,4.0,4.0,6.0,0.0,1.0,2.0,3,average,average,above avg,strong,above avg x strong,balanced,home
2021-04-18,nacional,porto,0,1,A,11.0,5.25,1.28,0.0,4.0,16.0,0.0,15.0,10.0,2.0,5.0,3.0,7.0,13.0,10.0,4.0,4.0,23.0,31,poor,excellent,average,above avg,average x above avg,away_dominant,away
